,customer_id,2017/01/31,2017/02/28,2017/03/31,2017/04/30,2017/05/31,2017/06/30,2017/07/31,2017/08/31,2017/09/30,2017/10/31,2017/11/30,2017/12/31,2018/01/31,2018/02/28,2018/03/31,2018/04/30,2018/05/31,2018/06/30,2018/07/31,2018/08/31,2018/09/30,2018/10/31,2018/11/30,2018/12/31,2019/01/31,2019/02/28,2019/03/31,2019/04/30,2019/05/31,2019/06/30,2019/07/31,2019/08/31,2019/09/30,2019/10/31,2019/11/30,2019/12/31,score
31,171615,1660.0,3205.0,2770.0,12528.95,3670.0,0.0,4270.0,2770.0,2770.0,2770.0,2650.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.0,0.0,0.0,1900.0,7090.0,14515.0,1900.0,4495.0,1630.0,2200.0,8005.0,8515.9,2200.0,9145.0,7045.0,0.0,4945.0,3872.5,0.7222222222222222
32,171656,39382.35,96651.61,27943.44,13813.56,46185.75,78903.01,5098.24,20558.13,46050.25,33098.7,25808.46,41886.94,25397.94,25389.28,64476.09,15006.73,20315.59,1480.0,2012.5,15607.24,6826.0,2995.0,25917.28,32531.05,25464.09,31735.5,46098.34,15367.0,43645.18,46280.23,27359.03,7990.02,38659.41,167155.81,197409.67,77250.61,1.0
33,171793,19930.23,5263.0,6479.09,20908.75,32523.61,10938.13,6289.15,23202.57,25545.91,42424.57,33158.43,29186.91,6780.94,39029.92,29949.97,35554.21,16330.51,34152.69,43241.74,31039.77,41139.79,25819.35,40979.73,62936.98,32319.28,25952.26,22078.66,33451.12,85900.39,22729.69,17274.95,26031.28,0.0,12647.59,27781.84,40041.61,0.9722222222222222
34,171811,7481.41,0.0,1256.5,36709.32,12978.4,4175.55,7764.85,192.19,0.0,11192.23,11315.53,8728.45,4733.23,8374.08,4549.15,4262.5,1687.0,3288.4,794.2,11996.44,400.0,30286.0,1624.0,7123.0,2566.0,27325.66,20427.91,119186.95,23670.52,13499.32,16322.08,1875.76,23068.29,4621.93,32804.35,5669.5,0.9444444444444444
35,172023,27587.53,9258.3,18814.98,3136.98,61539.35,10955.53,51863.01,19353.95,1964.57,35838.3,11460.24,9093.82,3509.59,3638.42,16214.92,15640.36,8762.83,5731.0,6398.5,23688.31,26055.24,21637.7,14021.05,613.87,5033.5,15459.82,2393.8,3671.5,18864.97,16907.26,6843.75,12740.1,0.0,15584.11,3125.14,23818.93,0.9722222222222222
36,172138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,2663.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427.94,9818.26,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
37,172246,60190.66,42772.99,57227.25,56476.57,65400.22,46177.52,40280.19,54367.41,74554.66,46681.48,65072.11,47074.71,51824.1,65503.72,63512.42,51232.51,58849.12,50909.52,63389.58,43920.67,93584.82,92412.25,92672.07,58966.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
38,172366,110194.36,77151.85,82321.08,93425.37,102693.66,78415.03,81061.75,93445.83,76374.31,99849.19,87844.19,152424.54,114328.18,67264.05,60260.95,85501.65,103707.75,102878.38,137887.92,88884.92,79420.54,71717.38,86745.36,97508.73,19063.06,40911.19,37504.48,48771.88,27865.12,26074.44,27168.63,23911.54,37500.34,10116.85,10778.19,35215.72,1.0
39,172438,3878.15,6939.25,0.0,3988.75,0.0,8720.5,0.0,3122.5,3600.25,3250.0,5083.77,0.0,1162.75,10582.99,0.0,3617.5,4184.5,13624.0,15444.46,0.0,0.0,12432.13,0.0,9556.3,11854.26,0.0,5385.4,11902.93,2022.79,38834.77,35706.97,0.0,24855.52,25195.6,0.0,13582.33,0.6944444444444444
40,172531,49742.89,48345.25,51833.68,38841.81,59466.58,32350.2,51986.52,38455.72,37923.51,35785.39,25137.13,27724.92,8565.67,47165.5,35265.39,28221.1,42906.94,57549.31,34498.92,38659.17,46378.32,51103.71,51315.75,31438.71,19970.41,36140.62,44068.52,31147.89,29944.87,32162.29,46923.4,75246.33,46278.33,35867.2,47369.14,40348.81,1.0
41,172552,0.0,1332.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14067.03,2149.24,2608.36,2669.98,2127.07,2689.81,2064.13,5140.66,2902.81,2676.34,13884.15,7077.97,16997.71,0.3888888888888889
42,172645,81632.62,69780.57,123647.29,80002.09,108868.35,109338.07,47786.26,87000.97,92350.48,75818.76,74131.21,53580.77,86546.42,51580.03,93347.49,97963.69,54081.7,86625.78,112428.43,15919.35,95320.62,96651.67,104585.79,77658.76,46339.02,88235.64,101271.63,50716.42,81362.82,33528.66,61303.85,40953.25,91534.71,68084.29,65416.44,57449.65,1.0
43,173157,1440.91,0.0,0.0,518.5,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.5,482.5,1120.0,1081.57,1973.37,984.54,1052.5,1220.17,3333.73,520.0,1150.0,3867.04,5591.67,0.4444444444444444
44,173267,0.0,205.0,3784.27,4508.77,1105.0,10127.66,617.47,2077.0,700.0,1264.57,1540.0,6457.0,635.97,1093.15,4775.44,10435.16,7286.31,11623.38,4496.42,4849.2,3065.62,286.0,790.3,2046.4,2601.88,5409.73,18789.4,11011.03,638.68,1330.9,1423.96,1619.17,1117.9,3287.8,1390.96,0.0,0.9444444444444444
45,173322,15303.64,53483.53,82382.68,106823.61,140912.38,119937.34,78174.1,117091.22,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
46,173333,0.0,6565.0,0.0,0.0,0.0,0.0,12103.0,34216.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,0.0,0.0,0.0,0.0,19584.27,0.0,0.0,3835.0,1187.5,0.0,0.0,640.0,0.0,0.0,3146.5,0.0,0.0,0.0,0.0,0.0,8430.73,0.2777777777777778
47,173547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776
48,173715,11413.11,9498.4,11128.15,6806.93,14927.64,0.0,20973.27,7573.69,5927.74,0.0,6965.52,0.0,6127.02,12562.18,6816.0,4514.08,7306.99,7004.05,2455.13,6396.88,1069.0,8866.96,7079.38,3466.0,1808.5,0.0,0.0,0.0,6553.42,5576.77,6580.0,1990.0,7613.79,5054.5,4081.0,17692.9,0.8333333333333334
49,173801,13020.07,13249.42,17900.01,31880.68,35635.54,14365.21,4571.74,15796.45,19549.17,17050.82,25222.35,36489.16,37934.4,13575.64,8902.0,11737.91,23674.57,20691.76,17850.78,4082.38,20944.3,21335.17,19655.77,43775.91,7072.9,29300.32,47148.87,16244.71,62360.88,3959.59,13753.66,30692.38,19933.8,41385.6,45186.9,23135.49,1.0
50,173880,23272.8,19664.44,32414.08,30789.43,30056.65,28433.47,13262.59,26002.21,26314.35,25472.8,11278.08,14455.92,25324.99,18003.06,18145.24,26130.63,6118.09,4390.0,18542.52,40551.21,5005.45,8634.55,21200.77,11751.39,17500.07,16760.74,17005.0,10581.7,28058.38,20745.22,36351.76,16558.96,6863.2,3647.5,3953.41,49231.78,1.0
51,173985,1702.0,0.0,10838.5,15220.0,10855.62,4090.0,10449.25,11092.29,4984.21,4426.0,1606.0,10266.22,1931.5,520.0,682.0,4652.5,7591.75,550.0,937.0,11419.33,196.0,14521.72,3790.66,385.0,0.0,15456.01,1660.0,13067.5,17138.52,880.0,580.0,0.0,4263.24,1510.0,5853.34,5497.21,0.9166666666666666
52,174193,322.75,205.0,388.03,274.77,508.75,259.0,507.25,617.5,1560.25,1862.5,1242.76,1244.41,913.0,2270.97,1708.69,1982.2,2112.1,2015.1,1728.34,3244.87,2388.77,1621.3,1351.23,1518.5,1721.29,1601.77,1323.91,1748.53,718.93,2054.5,807.19,14135.41,0.0,593.5,190.0,188.5,0.9722222222222222
53,174498,26683.02,21979.09,37361.32,35324.56,20186.65,45020.25,40087.03,17191.66,16719.37,24294.48,25200.18,19265.2,15304.38,17125.75,28186.42,27615.91,12568.03,17499.16,23593.69,22889.98,18081.31,15811.21,25620.93,17183.68,16790.13,3901.72,8429.89,8715.12,11448.91,12010.44,3620.46,18629.86,10038.58,15366.4,10087.51,17037.31,1.0
54,174618,6385.72,0.0,2386.0,5319.96,3370.05,6541.97,2529.65,6105.96,1769.14,10248.99,4790.97,5689.38,10384.87,2651.5,0.0,2925.19,0.0,4058.65,847.0,1073.82,449.5,950.5,661.96,617.5,730.9,413.26,0.0,0.0,641.02,1667.5,475.0,7227.3,2642.86,0.0,0.0,0.0,0.7777777777777778
55,174676,1741.0,4468.05,445.0,520.0,4376.67,6732.13,4338.87,2245.0,0.0,6419.41,16537.59,13368.49,15277.86,24614.23,22572.04,2594.26,2294.2,18982.54,18514.82,4638.34,29216.71,18151.07,19101.78,1118.5,27161.8,18553.07,15885.09,6736.72,10957.27,32373.9,41432.62,8948.35,29968.6,20133.69,27263.31,31049.62,0.9722222222222222
56,174800,14076.6,11484.07,11240.4,12926.41,4752.0,12604.92,10093.87,6131.5,11936.65,13887.67,3371.59,7552.56,24300.7,8150.13,215.68,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
57,174814,13758.69,3845.07,8516.85,12640.38,4420.83,10189.95,0.0,8275.71,4995.73,3675.0,3915.21,3212.53,4179.92,2722.29,932.5,0.0,0.0,3960.96,11207.02,4483.67,0.0,790.33,5566.77,11229.93,7165.59,10978.21,6064.74,1060.0,1000.0,1381.0,1735.0,5031.81,790.0,414.13,17505.34,9295.72,0.8888888888888888
58,174861,8731.09,6155.5,22786.69,39048.09,20550.04,8436.45,24188.53,24099.49,24357.36,39255.16,14792.43,29399.16,27913.78,1363.0,16887.7,12472.09,14786.88,21662.29,35957.07,23421.52,5318.91,10663.0,10330.95,11453.76,22446.49,24626.89,7176.28,5927.34,24055.84,19162.17,6664.32,13654.42,8590.99,11502.36,31705.89,12929.5,1.0
59,174970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776
60,174979,5704.93,7666.56,21565.82,15987.7,11757.33,34129.38,10687.75,3780.25,5347.09,5034.09,2681.61,9191.99,0.0,3356.11,0.0,0.0,623.44,23335.98,0.0,0.0,3092.95,8561.99,0.0,0.0,0.0,2872.15,3814.29,0.0,0.0,7687.0,0.0,0.0,0.0,0.0,0.0,7886.47,0.5833333333333334
61,175028,104892.52,91016.26,123404.38,96933.51,115096.12,119832.69,121165.15,48494.17,109341.4,93884.33,126035.72,88277.52,77158.8,85966.56,106084.87,87961.15,113708.8,64812.91,88836.46,34406.77,60580.75,86375.89,102139.57,65085.69,78750.25,104588.32,60410.68,27618.64,96633.58,80246.95,71130.13,100213.15,70797.28,83829.75,77457.28,52103.77,1.0
62,175287,0.0,0.0,4305.25,3253.98,0.0,2553.54,1886.5,2776.0,10067.76,2296.95,0.0,0.0,1225.0,0.0,1266.28,0.0,0.0,253.6,1569.64,2069.5,0.0,2404.23,274.99,709.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667
63,175381,5147.38,925.0,2786.17,9160.36,13748.53,11773.89,7196.92,13376.47,8101.93,4215.57,4609.23,8129.79,8177.68,7434.49,10274.97,8617.81,2057.23,2868.13,6508.8,11958.06,4859.18,6098.13,10647.19,17364.36,34819.2,18866.32,9548.97,14795.65,24580.07,23368.65,10355.59,11060.61,18537.63,11403.31,11821.59,16388.95,1.0
64,175408,9314.89,7017.31,3826.5,2476.09,887.5,3481.77,1418.5,16268.5,310.0,6350.68,1852.75,6123.07,0.0,1638.25,3762.54,541.24,41974.72,6468.37,1513.53,2531.5,3952.78,17128.0,9804.24,13546.78,1573.24,551.5,400.0,1120.0,2023.0,5514.76,1207.0,3866.56,5290.0,377.5,7619.71,7747.0,0.9722222222222222
65,176102,14867.61,21423.45,15793.9,8386.0,13174.41,12941.35,18393.54,33537.81,11182.69,13812.84,9942.25,4613.28,0.0,416.5,3074.82,1262.5,19434.1,21544.0,2092.12,6177.72,2111.5,4526.5,1720.0,1135.0,1435.0,0.0,1937.5,136.48,0.0,1684.0,3559.0,1621.0,1825.72,2941.15,0.0,1571.5,0.8888888888888888
66,176324,21507.73,20649.79,20921.73,16614.43,23302.47,28252.41,40165.32,49900.71,13749.84,20576.41,18833.36,23609.82,37568.19,31241.82,20614.23,29049.91,36081.16,26667.94,26910.37,29091.42,27908.44,15633.81,32071.68,57045.66,41405.77,34670.58,56045.47,30309.91,35324.35,30890.52,62293.0,32998.72,25055.95,39945.33,49106.16,59149.72,1.0
67,176341,14068.69,11873.85,11687.82,728.5,12978.1,15253.3,19420.21,16659.16,11450.34,17128.54,14669.88,16580.16,7144.08,1801.15,5889.96,21878.08,7499.56,10706.24,12226.27,26815.87,20069.65,19767.54,9596.19,5497.95,15072.76,9720.63,16358.17,17933.17,25260.88,13005.97,0.0,4027.51,4532.77,17124.85,18139.63,16118.32,0.9722222222222222
68,176452,0.0,0.0,0.0,295.0,0.0,0.0,0.0,1105.0,1414.0,0.0,0.0,5620.93,0.0,668.86,2080.0,970.84,0.0,667.0,1036.27,2407.84,0.0,1018.6,1064.5,292.0,809.5,1124.5,196.0,0.0,385.0,430.0,550.0,1110.7,0.0,0.0,733.0,550.0,0.6111111111111112
69,176552,23140.14,26521.18,24754.71,22546.96,22787.67,23493.37,22927.82,21056.38,17295.95,27134.47,18873.37,25608.15,18197.29,14697.18,26391.39,22466.35,24724.11,20569.78,27738.64,34468.98,38441.92,35371.24,32031.0,38851.41,29407.38,26029.21,37930.85,33348.12,41359.2,26002.51,42585.82,34316.74,33037.36,27929.02,39908.19,36211.56,1.0
70,176553,5363.95,0.0,0.0,0.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,887.5,7748.5,0.0,0.0,0.0,0.0,0.0,10023.61,14959.56,0.0,0.0,0.0,2147.86,4970.17,0.0,0.0,0.0,0.0,0.0,2275.0,3313.36,3303.46,475.0,10387.12,3926.59,0.3888888888888889
71,176564,796.0,2678.92,5000.88,820.0,325.0,659.91,0.0,512.5,4031.98,3881.5,0.0,2965.0,3274.56,0.0,0.0,955.0,2275.0,727.0,0.0,0.0,0.0,2956.3,0.0,1432.0,0.0,220.0,5960.8,0.0,0.0,0.0,2880.91,2116.0,0.0,571.0,835.0,2894.62,0.6388888888888888
72,176602,12272.24,3124.0,910.0,895.0,3419.5,16951.21,11203.6,12250.15,8543.7,13381.53,12091.91,22185.55,9779.01,20394.69,1466.8,24801.13,7082.34,7770.04,4052.56,12344.24,15294.52,2306.8,8501.68,0.0,16363.45,35016.16,35157.79,19198.51,0.0,4840.0,0.0,15498.3,15830.26,10375.45,30691.68,12656.2,0.9166666666666666
73,176731,880.0,0.0,17858.47,13380.79,30598.15,28339.25,29390.95,24548.4,28480.41,22291.09,5314.0,32208.84,44639.95,22421.57,57662.05,24789.77,15088.99,21893.92,42483.81,40180.84,57488.94,25293.15,31139.32,23869.93,37411.99,23791.6,29333.44,49950.51,32333.07,26269.51,27742.48,23504.32,33234.58,19622.04,24117.82,43950.13,0.9722222222222222
